398	
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0
50	0
51	0
52	0
53	0
54	0
55	0
56	0
57	0
58	0
59	0
60	0
61	0
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
101	0
102	0
103	0
104	0
105	0
106	0.3
107	0.3
108	0.3
109	0.3
110	0.3
111	0.3
112	0.3
113	0.3
114	0.3
115	0.3
116	0.3
117	0.3
118	0.3
119	0.3
120	0.3
121	0.3
122	0.3
123	0.3
124	0.3
125	0.3
126	0.3
127	0.3
128	0.3
129	0.3
130	0.3
131	0.3
132	0.3
133	0.3
134	0.3
135	0.3
136	0.3
137	0.3
138	0.3
139	0.3
140	0.3
141	0.3
142	0.3
143	0.3
144	0.3
145	0.3
146	0.3
147	0.3
148	0.3
149	0.3
150	0.3
151	0.3
152	0.3
153	0.3
154	0.3
155	0.3
156	0.3
157	0.3
158	0.3
159	0.3
160	0.3
161	0.3
162	0.3
163	0.3
164	0.3
165	0.3
166	0.3
167	0.3
168	0.3
169	0.3
170	0.3
171	0.3
172	0.3
173	0.3
174	0.3
175	0.3
176	0.3
177	0.3
178	0.3
179	0.3
180	0.3
181	0.3
182	0.3
183	0.3
184	0.3
185	0.3
186	0.3
187	0.3
188	0.3
189	0.3
190	0.3
191	0.3
192	0.3
193	0.3
194	0.3
195	0.3
196	0.3
197	0.3
198	0.3
199	0.3
200	0.3
201	0.3
202	0.3
203	0.3
204	0.3
205	0.3
206	0.3
207	0.3
208	0.3
209	0.3
210	0.3
211	0.3
212	0.3
213	0.3
214	0.3
215	0.3
216	0.3
217	0.3
218	0.3
219	0.3
220	0.3
221	0.3
222	0.3
223	0.3
224	0.3
225	0.3
226	0.3
227	0.3
228	0.3
229	0.3
230	0.3
231	0.3
232	0.3
233	0.3
234	0.3
235	0.3
236	0.3
237	0.3
238	0.3
239	0.3
240	0.3
241	0.3
242	0.3
243	0.3
244	0.3
245	0.3
246	0.3
247	0.3
248	0.3
249	0.3
250	0.3
251	0.3
252	0.3
253	0.3
254	0.3
255	0.3
256	0.3
257	0.3
258	0.3
259	0.3
260	0.3
261	0.3
262	0.3
263	0.3
264	0.3
265	0.3
266	0.3
267	0.3
268	0.3
269	0.3
270	0.3
271	0.3
272	0.3
273	0.3
274	0.3
275	0.3
276	0.3
277	0.3
278	0.3
279	0.3
280	0.3
281	0.3
282	0.3
283	0.3
284	0.3
285	0.3
286	0.3
287	0.3
288	0.3
289	0.3
290	0.3
291	0.3
292	0.3
293	0.3
294	0.3
295	0.3
296	0.3
297	0.3
298	0.3
299	0.3
300	0.3
301	0.3
302	0.3
303	0.3
304	0.3
305	0.3
306	0.3
307	0.3
308	0.3
309	0.3
310	0.3
311	0.3
312	0.3
313	0.3
314	0.3
315	0.3
316	0.3
317	0.3
318	0.3
319	0.3
320	0
321	0
322	0
323	0
324	0
325	0
326	0
327	0
328	0
329	0
330	0
331	0
332	0
333	0
334	0
335	0
336	0
337	0
338	0
339	0
340	0
341	0
342	0
343	0
344	0
345	0
346	0
347	0
348	0
349	0
350	0
351	0
352	0
353	0
354	0
355	0
356	0
357	0
358	0
359	0
360	0
361	0
362	0
363	0
364	0
365	0
366	0
367	0
368	0
369	0
370	0
371	0
372	0
373	0
374	0
375	0
376	0
377	0
378	0
379	0
380	0
381	0
382	0
383	0
384	0
385	0
386	0
387	0
388	0
389	0
390	0
391	0
392	0
393	0
394	0
395	0
396	0
397	0
398	0
